	trimmed_erpe_2018_sw_0hr_WHONDRS.SW48.000085_95ID.sorted	trimmed_erpe_2018_sw_3hr_WHONDRS.SW48.000086_95ID.sorted	trimmed_erpe_2018_sw_6hr_WHONDRS.SW48.000087_95ID.sorted	trimmed_erpe_2018_sw_9hr_WHONDRS.SW48.000088_95ID.sorted	trimmed_erpe_2018_sw_12hr_WHONDRS.SW48.000089_95ID.sorted	trimmed_erpe_2018_sw_15hr_WHONDRS.SW48.000090_95ID.sorted	trimmed_erpe_2018_sw_18hr_WHONDRS.SW48.000091_95ID.sorted	trimmed_erpe_2018_sw_21hr_WHONDRS.SW48.000092_95ID.sorted	trimmed_erpe_2018_sw_24hr_WHONDRS.SW48.000093_95ID.sorted	trimmed_erpe_2018_sw_27hr_WHONDRS.SW48.000094_95ID.sorted	trimmed_erpe_2018_sw_30hr_WHONDRS.SW48.000095_95ID.sorted	trimmed_erpe_2018_sw_33hr_WHONDRS.SW48.000096_95ID.sorted	trimmed_erpe_2018_sw_39hr_WHONDRS.SW48.000098_95ID.sorted	trimmed_erpe_2018_sw_42hr_WHONDRS.SW48.000099_95ID.sorted	trimmed_erpe_2018_sw_45hr_WHONDRS.SW48.000100_95ID.sorted
erpe_2018_sw_21hr_WHONDRS-SW48-000092_A_NODE_1474_length_12462_cov_4.058289__full-cat_2	4.129860728	0	3.580461597	3.398777384	3.373107012	3.016646459	2.616249101	4.79139034	1.949317353	3.013041136	2.704142934	2.638816664	3.488539998	5.927684271	2.559113119
erpe_2018_sw_21hr_WHONDRS-SW48-000092_A_NODE_1475_length_12460_cov_10.542528__full-cat_2	6.680901459	4.095376262	7.258156177	7.021158542	9.558834976	8.909162541	10.52753622	14.58592772	11.99026412	11.22736557	8.653257388	6.646273313	11.39257491	10.28390542	7.172106724
erpe_2018_sw_21hr_WHONDRS-SW48-000092_A_NODE_1476_length_12458_cov_2.678372__full-cat_1	4.005217044	4.44842594	4.867368721	4.024867954	4.167978151	4.454581271	4.367364037	4.800871983	5.233066718	3.989333794	5.673181502	5.445020951	4.644741826	6.702223077	10.11563598
erpe_2018_sw_21hr_WHONDRS-SW48-000092_A_NODE_1504_length_12288_cov_2.080339__full-cat_2	0	0	2.076210159	0	0	0	2.861196726	2.408337361	2.361421357	0	1.848750781	0	2.990177141	1.490875274	2.332124545
erpe_2018_sw_21hr_WHONDRS-SW48-000092_A_NODE_1637_length_11722_cov_2.085123__full-cat_2	2.409777889	0	1.864585432	0	0	0	2.470322856	2.806566373	2.472624024	2.802633235	2.014310553	0	2.441977998	1.862474816	1.896452926
erpe_2018_sw_21hr_WHONDRS-SW48-000092_A_NODE_1622_length_11786_cov_1.603654__full-cat_2	0	0	2.316432823	0	0	0	2.053390729	1.896328631	1.753077351	0	1.716302964	0	0	1.79084117	2.434635514
erpe_2018_sw_21hr_WHONDRS-SW48-000092_A_NODE_1697_length_11433_cov_2.778525__full-cat_1	2.833566415	0	2.67104723	0	2.924718164	0	2.423417992	2.635896797	2.819314695	2.499645859	2.257131551	0	0	1.82218089	3.273028796
erpe_2018_sw_21hr_WHONDRS-SW48-000092_A_NODE_1724_length_11289_cov_4.870633__full-cat_2	9.182084717	8.661485427	10.35817245	8.12799723	9.956270546	9.200771699	9.255893233	8.606171436	8.75884542	9.863922378	8.813298501	7.227206832	8.880826109	5.950069786	5.55023675
erpe_2018_sw_21hr_WHONDRS-SW48-000092_A_NODE_1744_length_11185_cov_2.635829__full-cat_1	2.941590941	3.718789939	3.271603888	3.063371721	3.872449138	3.780863562	4.565406798	4.374198041	5.422765387	3.728427998	3.272564816	3.702220394	3.149653255	3.348872987	2.427313302
erpe_2018_sw_21hr_WHONDRS-SW48-000092_A_NODE_1800_length_10951_cov_1.707687__full-cat_1	1.977679785	0	1.784511211	0	0	0	2.590190843	2.360929145	2.230594689	2.036748477	1.743896259	0	0	1.508783685	2.174696985
erpe_2018_sw_21hr_WHONDRS-SW48-000092_A_NODE_1803_length_10942_cov_1.798428__full-cat_1	0	0	0	0	0	0	1.803231452	1.298985112	0	1.927336369	1.556261852	0	0	1.857997713	1.918419563
erpe_2018_sw_21hr_WHONDRS-SW48-000092_A_NODE_1900_length_10585_cov_3.441863__full-cat_1	3.232426203	5.436965037	3.797805912	3.600020781	3.393488323	4.162972113	3.16868417	4.213010108	4.932165382	4.157660115	3.449161905	4.332385567	2.990177141	3.653315986	7.820122492
erpe_2018_sw_21hr_WHONDRS-SW48-000092_A_NODE_1997_length_10283_cov_1.841670__full-cat_1	2.891733467	0	2.419385392	0	0	2.242373868	1.834501362	2.332484216	1.936234686	2.280821642	1.628004419	0	0	2.063944448	2.778779481
erpe_2018_sw_21hr_WHONDRS-SW48-000092_A_NODE_2038_length_10155_cov_1.971380__lt2gene-cat_1	4.063384096	3.459886842	3.483228615	3.454678327	4.055880939	2.855758648	3.001911319	2.72755268	2.668864026	3.433856937	3.0187065	4.036995642	2.641323141	2.731032784	1.20084278
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_25239__full-cat_1	14.58331102	12.54503188	13.28088152	15.77524634	0	11.65431082	10.4441498	12.31033336	7.646818742	0	9.850806402	10.57495932	10.07689697	30.90991859	7.446689676
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_33674__full-cat_1	2.850185573	3.58933839	2.510898788	0	2.568045218	2.523927537	2.595402495	1.893168083	1.916610686	2.398650066	2.49443389	2.176039114	2.222698341	1.840089302	3.745311474
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_55158__full-cat_2	4.802936621	4.413120972	4.404082156	5.109346264	3.067387343	3.418865987	3.444901705	3.859028763	2.819314695	2.768967971	3.090449067	4.076380965	3.189522284	9.786946991	2.178358091
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_55431__full-cat_1	0	0	2.350750346	3.43231795	0	0	3.074874441	2.345126407	1.511048015	0	2.003273235	2.904667596	2.54165057	2.099761271	2.090491546
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_73696__full-cat_2	0	0	1.887463781	0	0	2.765259254	3.960855212	4.927293892	3.107133364	3.475938517	2.764848183	2.412351054	3.877263026	2.789235122	2.112458182
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_98557__full-cat_2	0	0	2.327871997	0	0	0	2.590190843	2.857135137	2.426834691	2.47439691	1.903937372	0	2.651290398	1.634142567	2.797085011
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_192808__full-cat_1	7.046522932	6.919773684	7.00649434	6.037301931	8.417481546	7.229896013	6.82726359	6.178870788	8.019674746	7.650431264	5.888409205	5.051167718	7.046850796	4.30249591	3.935688988
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_160008__full-cat_2	4.703221674	0	4.564230599	4.404994372	0	3.951806861	3.637732814	4.4310879	0	4.384900647	3.82994938	0	4.465331197	5.851573521	0
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_213287__full-cat_1	19.15357943	17.27589756	7.481220079	9.447259504	9.548644321	5.932738036	5.665065284	6.972168265	13.1415388	13.65126459	13.18959513	12.53437915	7.714657024	9.98393952	9.526197904
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_228881__full-cat_2	4.636745042	5.44873336	4.901686244	3.689462291	4.72846421	3.599864774	3.674214375	4.048661627	4.533144045	4.873046977	4.751565441	5.947183824	4.096542683	5.46654267	5.60515334
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_229774__full-cat_2	0	0	0	0	0	0	1.688575117	2.019589992	1.497965348	0	1.462444648	0	0	2.086329963	1.142265083
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_246114__full-cat_1	1.828107364	0	2.041892636	0	0	2.363039726	1.771961542	1.943736846	2.02127202	2.162993218	2.179870324	0	0	1.795318272	1.889130714
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_248606__full-cat_1	2.152180943	0	2.224919427	0	2.129847026	2.312762285	2.991488016	2.743355419	2.564202692	2.499645859	1.743896259	2.146500122	3.488539998	1.92963136	2.68725183
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_252916__full-cat_1	3.797477571	3.424581874	3.591900772	2.482001905	3.923402416	4.01213979	3.147837564	2.632736249	2.394128024	3.593766941	3.360863361	3.062208889	2.661257655	3.630930471	3.620833869
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_279195__full-cat_1	0	0	2.144845206	0	0	0	2.392148082	1.867883701	0	0	1.688709669	2.372965731	0	1.992310801	1.3948814
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_258691__full-cat_2	0	0	2.150564793	0	0	0	2.152412109	2.730713228	2.485706691	2.053581109	1.710784305	2.00865149	2.910439084	2.856391665	4.75577674
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_287419__full-cat_2	0	0	2.32215241	0	0	0	2.501592766	3.049928548	2.152098688	2.247156378	1.79908285	0	2.810766513	1.629665464	3.078990176
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_298347__full-cat_1	9.979804294	8.343740717	8.928275644	9.793845355	7.164030905	7.07906369	7.171232595	8.318561593	4.997578716	6.320653333	6.743801358	9.08816336	8.821022566	22.52878191	5.19877057
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_298540__full-cat_2	0	0	2.339311171	0	0	0	3.799294013	3.37862551	2.511872025	0	2.477877913	0	3.677917883	1.464012656	1.669464352
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_306336__full-cat_1	10.45345029	7.496421491	10.99876622	11.52677461	10.35370612	9.582880251	9.730153529	10.54990828	7.640277409	9.114870252	7.13562615	6.035800801	6.817603881	4.521873953	7.344178707
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_333284__full-cat_1	9.398133769	10.21490401	14.89380511	11.32553122	9.161399407	10.1359321	10.86108192	11.72563203	11.97064012	8.845548139	12.76465838	14.09994575	13.49566616	15.02515741	26.24280806
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_344827__full-cat_2	2.268515048	0	1.938940066	0	2.272516204	2.403261679	2.366089824	2.389374075	2.485706691	2.364984802	2.091571779	0	2.721061198	1.808749581	2.350430075
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_369020__full-cat_1	0	0	1.675839054	0	0	0	2.08987229	2.4241401	0	0	1.644560397	0	0	3.872694029	1.416848036
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_375971__full-cat_1	0	0	0	0	0	0	0	1.687732481	0	0	0	0	0	1.911722948	0.970193099
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_386373__full-cat_1	4.146479886	5.213366908	4.764416151	3.644741536	4.463507164	4.303748948	6.123690625	6.327416531	6.011485393	4.814132765	4.52530042	4.617929161	4.913857768	4.933767422	7.486961843
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_402802__full-cat_1	37.08565076	34.48118519	10.97016828	10.4422963	10.9549548	7.531560659	8.854596061	13.39440123	29.63878163	23.17853432	28.21690372	23.65088666	15.60872468	14.3938859	17.24014832
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_435528__full-cat_2	4.528720516	4.672024069	4.083785272	6.149103819	0	3.640086727	2.741328739	7.610598904	0	3.804174842	3.410531292	3.889300679	4.136411712	9.558614742	2.49321321
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_439745__full-cat_1	2.293443784	0	2.751121451	0	2.77185833	3.469143428	4.039029986	4.706055552	4.520061378	3.619015889	3.791318766	3.564371762	4.774316168	3.975667396	8.288744064
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_441988__full-cat_2	5.293201778	0	3.98655229	6.540410426	7.683754341	5.842238642	8.093694928	7.003773743	7.633736075	5.032956981	8.079316847	6.301651734	8.402397766	9.581000257	10.24743579
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_443279__full-cat_1	4.453934306	0	7.012213927	0	4.942467978	6.153958776	5.936071167	6.630829112	5.08261605	6.236490172	5.778036024	7.345362802	4.445396683	6.133631006	12.08897213
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_461546__full-cat_2	0	0	2.488020439	0	0	0	3.361515279	3.214277029	3.054802697	0	2.389579368	0	0	2.104238374	2.884951556
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_511179__full-cat_1	3.731000939	0	3.317360585	3.834804745	0	3.418865987	2.433841295	3.195313743	0	2.651139547	3.024225159	0	4.265986054	5.018832378	1.640175504
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_539092__full-cat_1	3.573118939	0	5.256300652	4.270832107	5.696576494	4.856800799	5.409694356	7.130195651	5.298480052	6.505812285	4.828826668	4.401309883	7.585082681	4.418900586	9.537181222
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_554321__full-cat_2	4.977437778	4.566109166	4.524193488	4.561517015	4.769226833	3.90152942	4.487232024	3.596703303	3.905176039	3.568517993	3.129079681	3.111440544	0	1.575940229	1.944047305
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_635700__full-cat_2	3.747620097	0	3.980832702	4.125489653	0	3.951806861	3.095721048	3.985450672	0	3.223449036	2.985594545	0	4.096542683	4.772591717	1.343625915
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_645068__full-cat_2	0	0	1.70443699	0	0	0	2.05860238	2.360929145	1.857738685	1.750593733	1.694228328	0	2.47187977	0.993916849	0
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_674248__full-cat_2	2.933281362	4.260132778	3.454630679	2.672065114	3.617682747	2.986479994	3.507441524	3.195313743	3.094050697	3.627432206	3.051818454	2.973591912	2.790831998	1.871429022	2.346768969
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_687021__full-cat_1	0	0	2.030453462	0	0	0	2.241010186	2.914024996	2.289466689	0	2.472359254	0	3.159620512	2.332570623	5.187787252
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_709658__full-cat_1	5.218415567	7.590568072	3.385995632	0	0	4.675802011	3.976490167	4.671289527	6.417048063	4.477480124	3.371900679	0	0	3.008613165	2.203985833
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_748964__full-cat_1	4.412386411	4.907390521	3.78064715	3.477038705	3.964165038	3.941751373	3.611674556	3.125781693	3.689312036	5.049789613	3.846505357	3.771144709	3.309129369	3.335441678	3.613511657
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_804314__full-cat_1	7.877480825	11.7212493	5.885455245	0	7.541085163	7.420950288	7.551683162	7.316667967	9.589594761	7.229615463	5.971189091	0	0	5.309844068	3.800228065
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_809797__full-cat_2	0	0	1.544288548	0	0	0	1.766749891	1.596076597	1.550296015	0	1.473481966	0	0	1.208817789	1.541325641
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_824291__full-cat_1	2.783708941	0	3.494667789	0	0	2.946258041	2.57976754	3.381786058	2.34833869	2.92046166	3.349826043	4.312692905	0	4.266679086	5.158498404
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_828676__full-cat_1	5.334749672	0	5.113310971	0	6.5220196	6.867898438	7.713244361	6.804659236	7.175842738	6.74988545	5.474509776	4.893626425	8.133281824	4.347266939	6.000552792
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_855390__full-cat_2	3.032996309	4.49549923	2.184882317	0	3.148912588	2.725037301	2.605825798	2.917185544	3.852845371	2.777384287	2.08605312	0	0	1.768455655	1.372914763
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_856169__full-cat_2	2.542731152	0	3.36883687	0	2.476329317	2.523927537	2.558920933	2.35460805	2.178264022	3.114036928	3.184266271	2.510814363	0	3.16978887	4.334749546
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_859448__full-cat_1	10.12106714	8.838010266	7.927347882	11.18018876	5.829055018	6.988564296	7.228560763	7.392521112	4.317280043	5.285446462	5.673181502	7.414287118	6.528553425	20.79614308	4.210271941
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_870375__full-cat_1	3.157639993	0	2.957026591	3.119272665	2.618998496	3.579753798	3.210377383	2.417819004	2.73427736	2.26398901	3.327751406	3.574218093	3.03004617	3.151880458	4.858287709
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_876552__full_1-cat_1	2.94990052	0	3.117175033	3.331696251	0	0	2.532862675	3.062570739	0	2.339735854	2.130202393	0	3.408801941	3.890602441	0
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_880936__full-cat_1	2.659065257	0	2.350750346	0	3.036815376	3.368588546	2.282703399	2.850814041	3.499613368	3.358110093	3.449161905	3.30836716	3.119751484	3.953281882	4.437260515
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_928423__full-cat_2	3.157639993	2.836165745	2.310713235	3.544119838	0	0	2.308761657	2.364089693	0	0	1.655597715	0	0	6.442551107	1.321659279
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_944937__full-cat_2	0	0	1.876024607	0	2.313278827	2.051319592	3.043604532	3.08785512	2.296008023	3.097204296	2.235056915	0	2.701126684	0	1.563292277
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_968817__full-cat_1	5.27658262	6.472577425	7.166642782	6.260905707	7.143649593	6.68689965	6.139325579	6.216797361	4.749008047	5.840923319	7.643342783	6.60688799	4.724479883	5.318798274	4.470210469
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_980399__full-cat_2	3.149330414	3.930619746	3.357397696	4.628598147	4.137406184	3.599864774	4.888529196	3.754730689	4.323821376	3.669513786	4.597042988	4.361924559	0	2.157963609	2.03191385
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_990103__full-cat_2	0	0	1.933220479	0	2.28270686	2.192096427	3.851410529	3.836904929	2.708112027	3.013041136	2.26265021	0	3.548343541	1.114798628	2.053880486
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_991174__full-cat_2	0	0	0	0	0	0	2.084660638	2.408337361	2.884728028	3.846256422	3.686464245	3.948378664	3.757655941	4.745729099	6.904845983
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_996067__full-cat_2	6.797235564	10.35612388	8.522184952	8.228618929	8.162715156	9.271160117	7.926922077	6.956365527	8.314034749	8.054414433	10.63445599	8.704156457	6.189666682	6.894738503	5.389148084
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1054782__full-cat_2	0	0	1.5214102	0	2.180800304	0	2.31918496	2.481029958	2.838938695	1.885254789	1.887381395	0	3.049980684	1.544600509	2.954512571
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1074762__full-cat_2	3.406927361	0	4.12954197	0	4.055880939	5.259020326	6.285251824	9.273047004	4.382693377	6.21965754	4.425964557	4.027149311	6.199633939	5.511313699	3.770939217
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1088667__full-cat_1	4.819555779	0	4.066626511	0	0	0	3.001911319	4.190886274	0	0	3.71405754	0	0	5.511313699	0
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1099773__full-cat_2	3.49002315	2.953848971	2.836915259	3.510579271	0	3.579753798	2.282703399	3.786336166	0	2.600641651	3.090449067	0	3.079882455	4.203999645	1.175215037
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1174763__full-cat_2	0	0	2.139125619	0	0	0	3.022757925	3.691519734	2.891269362	0	1.997754576	0	0	1.880383228	2.064863804
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1116469__full-cat_2	0	0	1.80738956	0	0	0	2.267068444	1.984823967	2.237136022	0	2.328874119	0	0	1.611757053	2.009947213
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1208863__full-cat_2	7.960576614	8.496728911	8.596539586	6.95407741	8.070999255	8.325944226	7.692397755	8.049915037	8.333658749	7.709345476	7.930313053	7.660445389	7.166457881	6.670883357	10.09366934
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1256486__full-cat_1	5.467702935	4.707329037	4.7872945	3.219894363	3.811305204	4.052361743	3.085297744	1.874204797	3.702394703	2.541727439	2.406135345	0	0	0	0
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1259985__full-cat_1	5.908110619	9.167523299	4.198177017	0	6.144965342	6.264569146	5.691123542	5.227545925	7.018850736	5.108703825	3.730613517	0	0	3.64436178	2.661624088
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1278042__full-cat_1	0	0	2.407946218	0	0	0	2.981064713	4.693413361	2.969765363	0	2.411654004	0	0	3.398121119	4.905882088
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1358471__full-cat_1	4.960818621	4.483730907	4.512754314	3.778903802	4.667320276	4.343970901	7.880017212	7.288223037	7.326293406	6.581559129	5.154427552	4.745931462	5.790976396	3.478708972	7.007356952
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1373466__full-cat_1	4.387457675	3.248057035	3.597620359	3.655921725	2.985862098	3.720530632	3.335457021	5.426660431	2.557661359	3.70317905	3.140116999	3.42652313	2.711093941	6.097814182	2.313819014
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1385091__full-cat_2	2.667374836	0	2.951307004	2.929209456	2.639379807	3.599864774	3.470959963	3.498726324	3.179088031	3.189783772	3.349826043	2.756972634	3.229391312	2.565379975	2.745829527
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1437238__full-cat_2	0	0	0	0	0	0	0	1.238934705	0	0	1.445888671	0	0	1.262543025	0.900632085
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_12__full-cat_1	13.62770944	12.88631324	13.32663821	18.8050775	10.90400152	12.10680779	10.39724493	18.44179593	7.195466738	13.2388651	12.85295692	14.3067187	18.87798502	39.98500621	10.87348493
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_28__full-cat_1	12.18184271	11.36819962	10.93585076	16.36779635	0	9.804100991	8.854596061	15.7900964	0	10.5035624	11.21943385	11.36266578	17.59220885	36.27796499	9.251614952
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_60__full-cat_2	0	0	7.681405631	0	0	0	11.75227435	16.81727441	8.497192084	11.14320241	9.370683065	0	12.05041388	10.62416524	7.238006632
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_118__full-cat_1	13.13744429	15.01637963	14.36760309	14.19883973	16.00951999	15.55584024	15.93201893	14.8229688	18.40731218	15.48602148	12.69843447	12.26852822	13.18668119	11.13007787	9.507892374
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_155__full-cat_2	16.63577702	15.05168459	12.5716527	20.13551996	10.04798645	15.48545182	13.92032141	15.93232105	8.202832081	11.43777347	12.91366217	13.06608102	16.82473005	28.96685592	6.681518515
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_320__full-cat_1	37.36817644	35.35204107	40.44892079	35.76542385	47.376358	38.00974538	48.00452285	50.59404787	49.26932315	49.67309716	41.27405103	57.77826933	53.36469471	41.32813709	82.68241871
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_290__full-cat_1	4.561958832	4.895622198	5.856857309	4.24847173	6.471066322	6.113736823	6.46765963	6.962686622	7.888848078	5.807258055	6.109155567	5.89795217	6.498651653	6.290329608	11.38603977
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_345__full-cat_1	12.48098755	12.16844556	14.12166084	10.65471989	12.87079805	11.66436631	12.54444539	9.336257958	9.498016094	7.44843968	10.81105308	13.82424849	9.319385423	7.736433852	13.42527583
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_799__full-cat_2	3.165949572	3.871778133	4.118102796	4.527976449	4.463507164	4.313804436	5.738028407	6.390627485	5.677877389	5.748343843	4.608080306	5.523791598	5.960419768	5.242687524	4.902220982
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_921__full-cat_1	8.06860114	4.460194262	8.236205591	10.45347649	7.24555615	8.52705399	7.551683162	8.334364332	4.036002707	9.072788672	8.438029686	10.70296162	6.568422453	9.760084374	3.686733778
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_2384__full-cat_1	4.453934306	4.471962585	5.078993448	5.578914192	5.197234369	5.560684972	5.22728655	3.928560813	4.77517338	4.199741695	4.64119226	5.159477357	3.917132055	4.772591717	3.829516913
erpe_2018_sw_24hr_WHONDRS-SW48-000093_A_NODE_65_length_44824_cov_5.638768__full-cat_1	56.79597198	60.65393464	51.9452911	39.57786822	55.31487873	49.81488852	43.23586164	46.12503339	49.45248049	64.92346179	44.35346277	44.84019062	43.7163898	44.96354466	47.23559007
erpe_2018_sw_24hr_WHONDRS-SW48-000093_A_NODE_93_length_38248_cov_3.989166__full-cat_2	37.28508065	35.3167361	40.16294143	33.96541346	39.82508218	36.60197703	41.50038165	37.2502154	43.61106976	39.96908479	35.95958236	32.10888485	40.158079	24.99118852	25.96822511
