Genome,trimmed_erpe_2018_pw_0hr_WHONDRS-PP48-000085_95ID.sorted,trimmed_erpe_2018_pw_3hr_WHONDRS-PP48-000086_95ID.sorted,trimmed_erpe_2018_pw_6hr_WHONDRS-PP48-000087_95ID.sorted,trimmed_erpe_2018_pw_9hr_WHONDRS-PP48-000088_95ID.sorted,trimmed_erpe_2018_pw_12hr_WHONDRS-PP48-000089_95ID.sorted,trimmed_erpe_2018_pw_15hr_WHONDRS-PP48-000090_95ID.sorted,trimmed_erpe_2018_pw_18hr_WHONDRS-PP48-000091_95ID.sorted,trimmed_erpe_2018_pw_21hr_WHONDRS-PP48-000092_95ID.sorted,trimmed_erpe_2018_pw_24hr_WHONDRS-PP48-000093_95ID.sorted,trimmed_erpe_2018_pw_27hr_WHONDRS-PP48-000094_95ID.sorted,trimmed_erpe_2018_pw_30hr_WHONDRS-PP48-000095_95ID.sorted,trimmed_erpe_2018_pw_33hr_WHONDRS-PP48-000096_95ID.sorted,trimmed_erpe_2018_pw_36hr_WHONDRS-PP48-000097_95ID.sorted,trimmed_erpe_2018_pw_39hr_WHONDRS-PP48-000098_95ID.sorted,trimmed_erpe_2018_pw_42hr_WHONDRS-PP48-000099_95ID.sorted,trimmed_erpe_2018_pw_45hr_WHONDRS-PP48-000100_95ID.sorted,trimmed_erpe_2018_pw_48hr_WHONDRS-PP48-000101_95ID.sorted,trimmed_erpe_2018_sw_0hr_WHONDRS-SW48-000085_95ID.sorted,trimmed_erpe_2018_sw_3hr_WHONDRS-SW48-000086_95ID.sorted,trimmed_erpe_2018_sw_6hr_WHONDRS-SW48-000087_95ID.sorted,trimmed_erpe_2018_sw_9hr_WHONDRS-SW48-000088_95ID.sorted,trimmed_erpe_2018_sw_12hr_WHONDRS-SW48-000089_95ID.sorted,trimmed_erpe_2018_sw_15hr_WHONDRS-SW48-000090_95ID.sorted,trimmed_erpe_2018_sw_18hr_WHONDRS-SW48-000091_95ID.sorted,trimmed_erpe_2018_sw_21hr_WHONDRS-SW48-000092_95ID.sorted,trimmed_erpe_2018_sw_24hr_WHONDRS-SW48-000093_95ID.sorted,trimmed_erpe_2018_sw_27hr_WHONDRS-SW48-000094_95ID.sorted,trimmed_erpe_2018_sw_30hr_WHONDRS-SW48-000095_95ID.sorted,trimmed_erpe_2018_sw_33hr_WHONDRS-SW48-000096_95ID.sorted,trimmed_erpe_2018_sw_39hr_WHONDRS-SW48-000098_95ID.sorted,trimmed_erpe_2018_sw_42hr_WHONDRS-SW48-000099_95ID.sorted,trimmed_erpe_2018_sw_45hr_WHONDRS-SW48-000100_95ID.sorted
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_804314__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,996,1029,0,740,738,1449,2315,1466,859,1082,0,0,1186,1038
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_809797__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,339,505,237,0,267,0,0,270,421
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_824291__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,611,0,0,293,495,1070,359,347,607,438,0,953,1409
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_828676__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,0,894,0,640,683,1480,2153,1097,802,992,497,816,971,1639
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_855390__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,382,382,0,309,271,500,923,589,330,378,0,0,395,375
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_856169__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,589,0,243,251,491,745,333,370,577,255,0,708,1184
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_859448__full-cat_1,0,0,0,0,0,0,518,0,0,0,0,0,0,0,0,0,0,1218,751,1386,1000,572,695,1387,2339,660,628,1028,753,655,4645,1150
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_870375__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,517,279,257,356,616,765,418,269,603,363,304,704,1327
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_876552__full_1-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,545,298,0,0,486,969,0,278,386,0,342,869,0
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_880936__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,411,0,298,335,438,902,535,399,625,336,313,883,1212
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_928423__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,241,404,317,0,0,443,748,0,0,300,0,0,1439,361
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_944937__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,227,204,584,977,351,368,405,0,271,0,427
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_968817__full-cat_1,459,0,0,0,0,0,0,0,0,0,451,0,0,0,0,0,0,635,550,1253,560,701,665,1178,1967,726,694,1385,671,474,1188,1221
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_980399__full-cat_2,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,334,587,414,406,358,938,1188,661,436,833,443,0,482,555
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_990103__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,224,218,739,1214,414,358,410,0,356,249,561
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_991174__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,762,441,457,668,401,377,1060,1886
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_992961__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,0,0,553,0
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_996067__full-cat_2,722,0,0,0,0,0,0,314,0,0,605,0,0,0,0,0,0,818,880,1490,736,801,922,1521,2201,1271,957,1927,884,621,1540,1472
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1054782__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,214,0,445,785,434,224,342,0,306,345,807
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1074762__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,722,0,398,523,1206,2934,670,739,802,409,622,1231,1030
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1088667__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,711,0,0,0,576,1326,0,0,673,0,0,1231,0
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1099773__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,251,496,314,0,356,438,1198,0,309,560,0,309,939,321
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1174763__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,580,1168,442,0,362,0,0,420,564
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1116469__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,435,628,342,0,422,0,0,360,549
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1208863__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,722,1503,622,792,828,1476,2547,1274,916,1437,778,719,1490,2757
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1256486__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,400,837,288,374,403,592,593,566,302,436,0,0,0,0
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1259985__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,779,734,0,603,623,1092,1654,1073,607,676,0,0,814,727
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1278042__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,572,1485,454,0,437,0,0,759,1340
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1358471__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,381,789,338,458,432,1512,2306,1120,782,934,482,581,777,1914
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1373466__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,276,629,327,293,370,640,1717,391,440,569,348,272,1362,632
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1385091__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,516,262,259,358,666,1107,486,379,607,280,324,573,750
erpe_2018_sw_21hr_WHONDRS-SW48-000092_B_k121_1437238__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,262,0,0,282,246
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_12__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640,1095,2330,1682,1070,1204,1995,5835,1100,1573,2329,1453,1894,8931,2970
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_28__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,966,1912,1464,0,975,1699,4996,0,1248,2033,1154,1765,8103,2527
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_60__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343,0,0,0,2255,5321,1299,1324,1698,0,1209,2373,1977
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_118__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581,1276,2512,1270,1571,1547,3057,4690,2814,1840,2301,1246,1323,2486,2597
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_155__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,1279,2198,1801,986,1540,2671,5041,1254,1359,2340,1327,1688,6470,1825
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_320__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4497,3004,7072,3199,4649,3780,9211,16008,7532,5902,7479,5868,5354,9231,22584
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_290__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,416,1024,380,635,608,1241,2203,1206,690,1107,599,652,1405,3110
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_345__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1502,1034,2469,953,1263,1160,2407,2954,1452,885,1959,1404,935,1728,3667
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_799__full-cat_2,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,329,720,405,438,429,1101,2022,868,683,835,561,598,1171,1339
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_921__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,379,1440,935,711,848,1449,2637,617,1078,1529,1087,659,2180,1007
erpe_2018_sw_21hr_WHONDRS-SW48-000092_F_scaffold_2384__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,380,888,499,510,553,1003,1243,730,499,841,524,393,1066,1046
erpe_2018_sw_24hr_WHONDRS-SW48-000093_A_NODE_65_length_44824_cov_5.638768__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6835,5154,9082,3540,5428,4954,8296,14594,7560,7714,8037,4554,4386,10043,12902
erpe_2018_sw_24hr_WHONDRS-SW48-000093_A_NODE_93_length_38248_cov_3.989166__full-cat_2,3526,910,0,0,0,0,957,0,0,0,943,0,0,0,0,0,0,4487,3001,7022,3038,3908,3640,7963,11786,6667,4749,6516,3261,4029,5582,7093
erpe_2018_sw_24hr_WHONDRS-SW48-000093_A_NODE_287_length_22573_cov_2.604161__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,609,1331,578,740,830,2114,2918,1698,927,1522,932,951,1796,3558
erpe_2018_sw_24hr_WHONDRS-SW48-000093_A_NODE_310_length_21755_cov_3.028759__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343,637,1982,1095,1466,1555,3735,7758,2851,2239,2646,1204,2079,3664,4298
erpe_2018_sw_24hr_WHONDRS-SW48-000093_A_NODE_426_length_18615_cov_1.832161__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,0,0,0,0
erpe_2018_sw_24hr_WHONDRS-SW48-000093_A_NODE_967_length_11518_cov_1.777368__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,457,0,0,289,524,715,453,319,505,242,302,428,912
erpe_2018_sw_24hr_WHONDRS-SW48-000093_A_NODE_988_length_11319_cov_1.782166__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0,288,0,0,0,0
erpe_2018_sw_24hr_WHONDRS-SW48-000093_A_NODE_1022_length_11080_cov_2.729389__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,252,830,297,430,405,959,1486,727,426,817,433,486,874,1648
erpe_2018_sw_24hr_WHONDRS-SW48-000093_A_NODE_1118_length_10370_cov_2.085815__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499,601,1523,890,1133,954,1433,1853,913,1173,1580,759,608,1223,1814
erpe_2018_sw_24hr_WHONDRS-SW48-000093_A_NODE_1137_length_10232_cov_3.966155__full-cat_2,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,919,1878,977,976,1078,2250,3713,1878,1231,1678,972,955,1930,1729
erpe_2018_sw_24hr_WHONDRS-SW48-000093_A_NODE_1145_length_10190_cov_1.988771__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,275,258,441,697,457,350,650,450,362,1092,1647
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_10634__full-cat_2,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,474,807,359,629,516,1136,1129,759,686,738,468,309,706,851
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_23700__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,1005,1296,520,686,695,1237,2010,1434,1024,1148,583,465,1191,1096
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_26823__full-cat_2,305,0,0,0,0,0,0,0,383,0,312,0,0,284,0,0,0,1082,586,1540,1099,1390,1085,2351,4799,1696,1239,2890,1389,1617,3642,2495
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_84358__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,409,1250,692,643,811,1985,3622,1443,1372,2137,852,1219,2760,5239
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_89637__full-cat_1,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,294,0,581,704,406,0,458,0,0,360,468
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_91321__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,746,316,482,443,1210,2204,749,655,809,393,583,620,1398
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_143789__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601,812,2102,1129,1141,1398,3699,6775,2722,2389,3958,1579,2308,5287,9167
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_151271__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,300,0,0,0,380,623,225,210,231,0,0,0,339
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_154470__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,513,0,0,0,0
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_155766__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,491,1375,615,634,721,1504,1924,996,611,1000,678,525,1122,2013
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_171829__full-cat_2,220,0,0,0,0,0,0,0,239,0,292,0,0,0,0,0,0,918,443,1337,789,1055,1039,2123,3345,1269,1102,2128,1214,1264,2510,2984
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_241626__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2185,1187,2134,790,1170,1217,1777,1658,2063,935,1402,0,673,645,0
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_254117__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12316,6704,12268,10478,5944,8112,14621,29929,6759,7882,12524,7264,10906,38766,11048
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_271823__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,1433,2796,1409,1665,1760,3468,5021,3439,1983,2612,1436,1438,2927,3014
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_327023__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,507,1068,441,655,721,1569,2158,1226,721,1200,672,794,1317,2730
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_336014__full-cat_2,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741,1106,3269,1369,1831,1887,3966,7610,3161,2081,3012,1646,1749,2311,2895
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_336163__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,427,645,0,411,460,813,1158,1208,829,898,637,549,1049,1429
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_341349__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,556,897,402,633,622,964,1242,887,758,644,334,354,854,576
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_341408__full-cat_2,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,531,1052,508,716,673,1298,2073,1232,696,920,627,507,1070,980
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_345595__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,269,662,265,510,507,1218,2073,935,720,866,479,770,1058,2099
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_400995__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,587,292,256,254,0,0,0,346
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_412115__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,985,1960,814,1112,1186,2045,2741,1441,989,1753,1106,818,2219,2359
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_419035__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,418,1000,643,754,794,1429,3534,1149,818,2114,993,1219,3088,2097
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_461082__full-cat_1,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,587,1327,601,864,628,1400,2343,1274,903,1174,517,731,1088,1399
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_453848__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,380,0,0,0,389,751,274,0,237,0,0,0,401
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_494697__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,0,345,0,0,0,0
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_496664__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,376,949,583,535,494,893,2439,692,625,946,505,571,1903,1119
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_500769__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490,1241,2199,1198,1232,1437,2320,3112,1737,1257,2200,1247,989,2574,3122
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_520430__full-cat_1,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,597,1157,550,721,780,1681,3095,1520,1091,1367,923,931,1885,2222
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_561139__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427,1365,1742,663,912,988,1461,2624,1902,1307,1419,745,685,1583,1652
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_584315__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663,0,1609,798,1258,981,1835,1417,1054,1452,2343,1186,715,1670,3178
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_630320__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3080,0,0,0,0,0,0
erpe_2018_sw_24hr_WHONDRS-SW48-000093_B_k121_674739__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,334,544,276,507,408,672,917,677,460,530,262,310,553,469
erpe_2018_sw_24hr_WHONDRS-SW48-000093_F_scaffold_61__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4207,2681,5954,3958,4169,4507,9658,18084,7631,5374,11115,4559,6311,14819,12057
erpe_2018_sw_24hr_WHONDRS-SW48-000093_F_scaffold_175__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,550,2213,1051,1677,1608,3871,7203,2624,2314,2702,1235,1844,2242,3816
erpe_2018_sw_24hr_WHONDRS-SW48-000093_F_scaffold_453__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551,1147,1948,879,1098,1149,2127,3170,1725,1615,1850,1125,823,2418,3345
erpe_2018_sw_24hr_WHONDRS-SW48-000093_F_scaffold_488__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,461,1910,1186,888,1084,2342,3883,1584,1332,2711,1114,948,1832,1745
erpe_2018_sw_27hr_WHONDRS-SW48-000094_A_NODE_97_length_39088_cov_4.387618__full-cat_1,0,0,0,0,0,0,0,0,0,0,1149,0,0,0,0,0,0,4086,3238,6432,2879,2733,3734,6537,16358,4830,5885,6700,4404,2810,7998,10935
erpe_2018_sw_27hr_WHONDRS-SW48-000094_A_NODE_336_length_21374_cov_2.921024__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,0,1167,556,933,766,1377,1069,783,1165,1445,895,539,1312,2276
erpe_2018_sw_27hr_WHONDRS-SW48-000094_A_NODE_352_length_20691_cov_1.924626__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,1055,1248,0,0,465,645,511,493,918,844,0,549,441,496
erpe_2018_sw_27hr_WHONDRS-SW48-000094_A_NODE_421_length_19176_cov_2.148512__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,950,1228,0,0,400,586,453,405,989,994,0,547,425,536
erpe_2018_sw_27hr_WHONDRS-SW48-000094_A_NODE_454_length_18539_cov_9.164404__full-cat_1,1043,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2913,2910,5330,2862,3221,3168,6498,9724,5343,3535,5015,2700,2108,4454,5145
erpe_2018_sw_27hr_WHONDRS-SW48-000094_A_NODE_709_length_14955_cov_1.384610__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,699,397,410,364,647,1296,516,390,502,0,300,384,826
erpe_2018_sw_27hr_WHONDRS-SW48-000094_A_NODE_807_length_13836_cov_2.474943__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,415,1349,646,954,925,2346,5491,1801,1472,1783,754,1430,2370,2622
erpe_2018_sw_27hr_WHONDRS-SW48-000094_A_NODE_972_length_12451_cov_1.552256__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,0,467,0,0,0,375,573,393,832,705,248,0,360,943
erpe_2018_sw_27hr_WHONDRS-SW48-000094_A_NODE_1099_length_11548_cov_2.644514__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,511,0,314,326,751,1628,649,491,610,271,434,842,835
erpe_2018_sw_27hr_WHONDRS-SW48-000094_A_NODE_1126_length_11386_cov_2.760014__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,345,1237,619,769,727,1909,3452,1452,1432,1350,717,936,1229,3181
erpe_2018_sw_27hr_WHONDRS-SW48-000094_A_NODE_1208_length_10935_cov_3.278497__full-cat_1,0,0,0,0,0,0,284,224,0,0,0,0,272,333,0,0,0,1687,1575,3735,1273,1599,1489,2870,5170,2854,1761,3563,1581,1983,5226,8948
erpe_2018_sw_27hr_WHONDRS-SW48-000094_A_NODE_1269_length_10642_cov_3.934570__full-cat_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,1680,2021,631,700,788,1168,795,714,1781,1603,633,896,748,942
erpe_2018_sw_27hr_WHONDRS-SW48-000094_A_NODE_1245_length_10737_cov_2.745240__full-cat_1,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,444,1619,990,1458,1248,1825,2437,998,1379,1863,1194,920,1897,866
erpe_2018_sw_27hr_WHONDRS-SW48-000094_A_NODE_1290_length_10532_cov_1.559827__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,289,757,401,442,358,1079,1253,563,570,845,368,416,969,1860
erpe_2018_sw_27hr_WHONDRS-SW48-000094_A_NODE_1303_length_10467_cov_1.776402__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,369,1106,526,668,520,1362,1606,677,789,1171,522,564,1220,2355
erpe_2018_sw_27hr_WHONDRS-SW48-000094_A_NODE_1330_length_10346_cov_3.572854__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,418,1703,1196,809,1010,2410,3895,1627,1388,2600,1013,887,1704,1405
erpe_2018_sw_27hr_WHONDRS-SW48-000094_B_k121_44236__full-cat_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1699,1100,2403,944,1400,1542,3000,5288,2800,2010,2348,1209,1731,2628,3860
